area,year,f1units,f1change,f1value,f1valchange,f24units,f24change,f24value,f24valchange,f5units,f5change,f5value,f5valchange
"McAllen-Edinburg-Mission, TX",2016,2921,-0.3,178200,1.1,592,53.8,63500,2.8,1055,6.4,75200,-7.5
"McAllen-Edinburg-Mission, TX",2017,2698,-7.6,175500,-1.5,846,42.9,85500,34.6,753,-28.6,84800,12.8
"Medford, OR",1999,1316,null,122400,null,102,null,75800,null,339,null,62300,null
"Medford, OR",2000,1140,-13.4,124900,2,84,-17.6,73600,-2.9,127,-62.5,90200,44.8
"Medford, OR",2001,1289,13.1,137300,9.9,99,17.9,96500,31.1,214,68.5,89700,-0.6
"Medford, OR",2002,1439,11.6,137500,0.1,85,-14.1,73900,-23.4,24,-88.8,70000,-22
"Medford, OR",2003,1754,21.9,142300,3.5,209,145.9,74700,1.1,175,629.2,59700,-14.7
"Medford, OR",2004,1791,2.1,163100,14.6,252,20.6,77900,4.3,56,-68,70500,18.1
"Medford, OR",2005,1707,-4.7,179700,10.2,87,-65.5,95200,22.2,242,332.1,94600,34.2
"Medford, OR",2006,1067,-37.5,202300,12.6,131,50.6,102900,8.1,135,-44.2,72100,-23.8
"Medford, OR",2007,1020,-4.4,193200,-4.5,63,-51.9,113900,10.7,55,-59.3,101000,40.1
"Medford, OR",2008,370,-63.7,199900,3.5,20,-68.3,141700,24.4,59,7.3,117400,16.2
"Medford, OR",2009,317,-14.3,184000,-8,4,-80,109800,-22.5,0,-100,0,-100
"Medford, OR",2010,293,-7.6,187200,1.7,14,250,107800,-1.8,66,0,119500,0
"Medford, OR",2011,254,-13.3,198500,6,12,-14.3,108900,1,96,45.5,108400,-9.3
"Medford, OR",2012,368,44.9,206600,4.1,14,16.7,103800,-4.7,167,74,102700,-5.3
"Medford, OR",2013,555,50.8,219800,6.4,2,-85.7,159900,54,87,-47.9,90800,-11.6
"Medford, OR",2014,590,6.3,250800,14.1,25,1150,132100,-17.4,132,51.7,119100,31.2
"Medford, OR",2015,604,2.4,241100,-3.9,31,24,154900,17.3,82,-37.9,109800,-7.8
"Medford, OR",2016,727,20.4,232000,-3.8,27,-12.9,162400,4.8,158,92.7,120700,9.9
"Medford, OR",2017,724,-0.4,245700,5.9,34,25.9,138700,-14.6,47,-70.3,84600,-29.9
"Memphis, TN-MS-AR",1999,8230,null,133800,null,108,null,43500,null,2714,null,44600,null
"Memphis, TN-MS-AR",2000,6313,-23.3,140100,4.7,250,131.5,41900,-3.7,4176,53.9,53300,19.5
"Memphis, TN-MS-AR",2001,6448,2.1,137300,-2,318,27.2,49500,18.1,1294,-69,33200,-37.7
"Memphis, TN-MS-AR",2002,7463,15.7,138200,0.7,120,-62.3,57800,16.8,1502,16.1,65700,97.9
"Memphis, TN-MS-AR",2003,8548,14.5,133300,-3.5,52,-56.7,57500,-0.5,1006,-33,58000,-11.7
"Memphis, TN-MS-AR",2004,8891,4,164100,23.1,102,96.2,57600,0.2,1138,13.1,61100,5.3
"Memphis, TN-MS-AR",2005,9712,9.2,169500,3.3,24,-76.5,121600,111.1,1058,-7,80900,32.4
"Memphis, TN-MS-AR",2006,8615,-11.3,185100,9.2,211,779.2,82500,-32.2,1425,34.7,60200,-25.6
"Memphis, TN-MS-AR",2007,5676,-34.1,170400,-7.9,77,-63.5,76500,-7.3,2325,63.2,83100,38
"Memphis, TN-MS-AR",2008,2335,-58.9,172500,1.2,126,63.6,84700,10.7,645,-72.3,88100,6
"Memphis, TN-MS-AR",2009,1570,-32.8,162900,-5.6,0,-100,0,-100,464,-28.1,74000,-16
"Memphis, TN-MS-AR",2010,1653,5.3,236200,45,127,0,94200,0,649,39.9,102700,38.8
"Memphis, TN-MS-AR",2011,1645,-0.5,178800,-24.3,14,-89,114600,21.7,551,-15.1,104200,1.5
"Memphis, TN-MS-AR",2012,2220,35,182500,2.1,363,2492.9,82400,-28.1,924,67.7,66800,-35.9
"Memphis, TN-MS-AR",2013,2470,11.3,178100,-2.4,159,-56.2,131200,59.2,1023,10.7,69700,4.3
"Memphis, TN-MS-AR",2014,2539,2.8,188600,5.9,8,-95,80300,-38.8,607,-40.7,74300,6.6
"Memphis, TN-MS-AR",2015,2573,1.3,196700,4.3,8,0,48600,-39.5,1370,125.7,66800,-10.1
"Memphis, TN-MS-AR",2016,3002,16.7,199500,1.4,36,350,99200,104.1,1316,-3.9,92700,38.8
"Memphis, TN-MS-AR",2017,3193,6.4,206000,3.3,90,150,94200,-5,577,-56.2,101300,9.3
"Merced, CA",1999,1001,null,122500,null,0,null,0,null,0,null,0,null
"Merced, CA",2000,1344,34.3,134600,9.9,36,0,86900,0,0,0,0,0
"Merced, CA",2001,1090,-18.9,139400,3.6,2,-94.4,75500,-13.1,0,0,0,0
"Merced, CA",2002,1674,53.6,144000,3.3,79,3850,32200,-57.4,0,0,0,0
"Merced, CA",2003,2465,47.3,142200,-1.2,7,-91.1,75500,134.5,270,0,67800,0
"Merced, CA",2004,2544,3.2,166800,17.3,12,71.4,102100,35.2,42,-84.4,71400,5.3
"Merced, CA",2005,3326,30.7,174100,4.4,18,50,62600,-38.7,168,300,101800,42.6
"Merced, CA",2006,2136,-35.8,178100,2.3,51,183.3,78500,25.4,29,-82.7,71200,-30.1
"Merced, CA",2007,780,-63.5,175500,-1.5,14,-72.5,114300,45.6,0,-100,0,-100
"Merced, CA",2008,244,-68.7,227000,29.3,0,-100,0,-100,105,0,85900,0
"Merced, CA",2009,94,-61.5,217900,-4,0,0,0,0,5,-95.2,85900,0
"Merced, CA",2010,104,10.6,219000,0.5,2,0,78700,0,0,-100,0,-100
"Merced, CA",2011,87,-16.3,268800,22.7,0,-100,0,-100,70,0,91600,0
"Merced, CA",2012,71,-18.4,263500,-2,12,0,87800,0,54,-22.9,88700,-3.2
"Merced, CA",2013,99,39.4,303100,15,0,-100,0,-100,55,1.9,111200,25.4
"Merced, CA",2014,163,64.6,257900,-14.9,6,0,152200,0,0,-100,0,-100
"Merced, CA",2015,228,39.9,219800,-14.8,4,-33.3,171600,12.7,0,0,0,0
"Merced, CA",2016,611,168,180000,-18.1,0,-100,0,-100,109,0,44600,0
"Merced, CA",2017,546,-10.6,241300,34.1,4,0,157100,0,0,-100,0,-100
"Miami-Fort Lauderdale-West Palm Beach, FL",1999,21713,null,119300,null,1196,null,65900,null,13179,null,78400,null
"Miami-Fort Lauderdale-West Palm Beach, FL",2000,21927,1,135500,13.6,1266,5.9,67500,2.4,11756,-10.8,83600,6.6
"Miami-Fort Lauderdale-West Palm Beach, FL",2001,22641,3.3,135700,0.1,1192,-5.8,83400,23.6,11699,-0.5,81800,-2.2
"Miami-Fort Lauderdale-West Palm Beach, FL",2002,21516,-5,144300,6.3,753,-36.8,88300,5.9,17325,48.1,91500,11.9
"Miami-Fort Lauderdale-West Palm Beach, FL",2003,23540,9.4,159100,10.3,1168,55.1,73300,-17,14887,-14.1,98500,7.7
"Miami-Fort Lauderdale-West Palm Beach, FL",2004,24653,4.7,170000,6.9,904,-22.6,109900,49.9,20527,37.9,109000,10.7
"Miami-Fort Lauderdale-West Palm Beach, FL",2005,22220,-9.9,193100,13.6,1129,24.9,111500,1.5,22213,8.2,141600,29.9
"Miami-Fort Lauderdale-West Palm Beach, FL",2006,14750,-33.6,202900,5.1,994,-12,110300,-1.1,19366,-12.8,166600,17.7
"Miami-Fort Lauderdale-West Palm Beach, FL",2007,7101,-51.9,216100,6.5,589,-40.7,109400,-0.8,7455,-61.5,149000,-10.6
"Miami-Fort Lauderdale-West Palm Beach, FL",2008,3272,-53.9,243000,12.4,353,-40.1,99200,-9.3,4196,-43.7,117900,-20.9
"Miami-Fort Lauderdale-West Palm Beach, FL",2009,2289,-30,245400,1,218,-38.2,86000,-13.3,1368,-67.4,131000,11.1
"Miami-Fort Lauderdale-West Palm Beach, FL",2010,3171,38.5,238600,-2.8,186,-14.7,108600,26.3,2520,84.2,99800,-23.8
"Miami-Fort Lauderdale-West Palm Beach, FL",2011,4303,35.7,241000,1,128,-31.2,121800,12.2,3101,23.1,82300,-17.5
"Miami-Fort Lauderdale-West Palm Beach, FL",2012,5089,18.3,274600,13.9,140,9.4,147700,21.3,8032,159,101600,23.5
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,6369,25.2,290500,5.8,188,34.3,125600,-15,13364,66.4,99300,-2.3
"Miami-Fort Lauderdale-West Palm Beach, FL",2014,5791,-9.1,331700,14.2,196,4.3,177600,41.4,9272,-30.6,164700,65.9
"Miami-Fort Lauderdale-West Palm Beach, FL",2015,7142,23.3,307200,-7.4,249,27,150600,-15.2,16059,73.2,141100,-14.3
"Miami-Fort Lauderdale-West Palm Beach, FL",2016,6705,-6.1,312900,1.9,303,21.7,188400,25.1,11734,-26.9,174900,24
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,6655,-0.7,353100,12.8,271,-10.6,200000,6.2,12797,9.1,169000,-3.4
"Michigan City-La Porte, IN",1999,532,null,100400,null,6,null,45800,null,6,null,37500,null
"Michigan City-La Porte, IN",2000,418,-21.4,104800,4.4,22,266.7,37600,-17.9,0,-100,0,-100
"Michigan City-La Porte, IN",2001,406,-2.9,111900,6.8,36,63.6,48200,28.2,0,0,0,0
"Michigan City-La Porte, IN",2002,392,-3.4,117900,5.4,21,-41.7,42900,-11,0,0,0,0
"Michigan City-La Porte, IN",2003,396,1,125500,6.4,21,0,42900,0,0,0,0,0
"Michigan City-La Porte, IN",2004,419,5.8,141600,12.8,13,-38.1,42900,0,80,0,49500,0
"Michigan City-La Porte, IN",2005,366,-12.6,156800,10.7,0,-100,0,-100,126,57.5,70000,41.4
"Michigan City-La Porte, IN",2006,375,2.5,161700,3.1,7,0,42900,0,0,-100,0,-100
"Michigan City-La Porte, IN",2007,301,-19.7,178400,10.3,9,28.6,42900,0,20,0,85000,0
"Michigan City-La Porte, IN",2008,174,-42.2,194800,9.2,6,-33.3,42900,0,0,-100,0,-100
"Michigan City-La Porte, IN",2009,114,-34.5,194100,-0.4,0,-100,0,-100,24,0,37500,0
"Michigan City-La Porte, IN",2010,156,36.8,163400,-15.8,0,0,0,0,72,200,27400,-26.9
"Michigan City-La Porte, IN",2011,119,-23.7,191900,17.4,0,0,0,0,24,-66.7,12500,-54.4
"Michigan City-La Porte, IN",2012,122,2.5,239400,24.8,0,0,0,0,184,666.7,29300,134.4
"Michigan City-La Porte, IN",2013,97,-20.5,214800,-10.3,16,0,33800,0,0,-100,0,-100
"Michigan City-La Porte, IN",2014,101,4.1,235100,9.5,0,-100,0,-100,24,0,33300,0
"Michigan City-La Porte, IN",2015,99,-2,297400,26.5,10,0,30000,0,50,108.3,200000,500.6
"Michigan City-La Porte, IN",2016,92,-7.1,225400,-24.2,16,60,61100,103.7,0,-100,0,-100
"Michigan City-La Porte, IN",2017,147,59.8,246900,9.5,4,-75,100000,63.7,6,0,118300,0
"Midland, MI",1999,242,null,111000,null,18,null,110900,null,40,null,63500,null
"Midland, MI",2000,234,-3.3,117900,6.2,25,38.9,110900,0,40,0,65500,3.1
"Midland, MI",2001,251,7.3,123600,4.8,41,64,110900,0,55,37.5,65500,0
"Midland, MI",2002,238,-5.2,107000,-13.4,0,-100,0,-100,0,-100,0,-100
"Midland, MI",2003,239,0.4,120600,12.7,11,0,42700,0,5,0,26700,0
"Midland, MI",2004,211,-11.7,109700,-9,3,-72.7,38100,-10.8,10,100,26700,0
"Midland, MI",2005,198,-6.2,107600,-1.9,0,-100,0,-100,0,-100,0,-100
"Midland, MI",2006,175,-11.6,107100,-0.5,4,0,85600,0,0,0,0,0
"Midland, MI",2007,117,-33.1,126100,17.7,10,150,64200,-25,10,0,68300,0
"Midland, MI",2008,97,-17.1,144500,14.6,0,-100,0,-100,0,-100,0,-100
"Midland, MI",2009,70,-27.8,143400,-0.8,2,0,85800,0,0,0,0,0
"Midland, MI",2010,113,61.4,163900,14.3,10,400,80400,-6.3,0,0,0,0
"Midland, MI",2011,131,15.9,158900,-3.1,14,40,95400,18.7,0,0,0,0
"Midland, MI",2012,194,48.1,146000,-8.1,2,-85.7,106800,11.9,0,0,0,0
"Midland, MI",2013,138,-28.9,170200,16.6,62,3000,81500,-23.7,0,0,0,0
"Midland, MI",2014,107,-22.5,182900,7.5,18,-71,92700,13.7,137,0,24900,0
"Midland, MI",2015,108,0.9,182600,-0.2,22,22.2,154100,66.2,0,-100,0,-100
"Midland, MI",2016,109,0.9,178100,-2.5,92,318.2,73800,-52.1,0,0,0,0
"Midland, MI",2017,118,8.3,180200,1.2,24,-73.9,50000,-32.2,0,0,0,0
"Midland, TX",1980,807,null,66300,null,54,null,32700,null,478,null,14600,null
"Midland, TX",1981,1644,103.7,74600,12.5,116,114.8,38300,17.1,1893,296,22100,51.4
"Midland, TX",1982,1244,-24.3,68700,-7.9,314,170.7,31900,-16.7,2329,23,19600,-11.3
"Midland, TX",1983,699,-43.8,60600,-11.8,24,-92.4,30800,-3.4,824,-64.6,22400,14.3
"Midland, TX",1984,388,-44.5,73200,20.8,4,-83.3,32900,6.8,23,-97.2,39500,76.3
"Midland, TX",1985,366,-5.7,85500,16.8,0,-100,0,-100,117,408.7,30600,-22.5
"Midland, TX",1986,146,-60.1,97900,14.5,0,0,0,0,18,-84.6,44400,45.1
"Midland, TX",1987,198,35.6,108200,10.5,2,0,100000,0,0,-100,0,-100
"Midland, TX",1988,207,4.5,103400,-4.4,0,-100,0,-100,0,0,0,0
"Midland, TX",1989,197,-4.8,104700,1.3,2,0,20000,0,5,0,80000,0
"Midland, TX",1990,220,11.7,103600,-1.1,0,-100,0,-100,0,-100,0,-100
"Midland, TX",1991,225,2.3,113000,9.1,0,0,0,0,0,0,0,0
"Midland, TX",1992,177,-21.3,100400,-11.2,0,0,0,0,0,0,0,0
"Midland, TX",1993,274,54.8,106800,6.4,0,0,0,0,0,0,0,0
"Midland, TX",1994,227,-17.2,108500,1.6,0,0,0,0,0,0,0,0
"Midland, TX",1995,249,9.7,99700,-8.1,0,0,0,0,0,0,0,0
"Midland, TX",1996,292,17.3,100100,0.4,0,0,0,0,0,0,0,0
"Midland, TX",1997,268,-8.2,107000,6.9,2,0,155000,0,0,0,0,0
"Midland, TX",1998,246,-8.2,111200,3.9,0,-100,0,-100,0,0,0,0
"Midland, TX",1999,128,-48,112100,0.8,0,0,0,0,0,0,0,0
"Midland, TX",2000,159,24.2,108200,-3.5,0,0,0,0,0,0,0,0
"Midland, TX",2001,162,1.9,109900,1.6,0,0,0,0,0,0,0,0
"Midland, TX",2002,228,40.7,102400,-6.8,0,0,0,0,0,0,0,0
"Midland, TX",2003,260,14,116400,13.7,0,0,0,0,0,0,0,0
"Midland, TX",2004,292,12.3,126600,8.8,0,0,0,0,0,0,0,0
"Midland, TX",2005,400,37,119400,-5.7,0,0,0,0,0,0,0,0
"Midland, TX",2006,470,17.5,127300,6.6,0,0,0,0,0,0,0,0
"Midland, TX",2007,514,9.4,120900,-5,0,0,0,0,0,0,0,0
"Midland, TX",2008,483,-6,117500,-2.8,0,0,0,0,0,0,0,0
"Midland, TX",2009,331,-31.5,116100,-1.2,0,0,0,0,0,0,0,0
"Midland, TX",2010,403,21.8,138700,19.5,0,0,0,0,0,0,0,0
"Midland, TX",2011,541,34.2,179400,29.3,0,0,0,0,0,0,0,0
"Midland, TX",2012,603,11.5,182600,1.8,0,0,0,0,410,0,62800,0
"Midland, TX",2013,733,21.6,214200,17.3,0,0,0,0,1092,166.3,79500,26.6
"Midland, TX",2014,920,25.5,203300,-5.1,0,0,0,0,636,-41.8,77000,-3.1
"Midland, TX",2015,766,-16.7,234400,15.3,0,0,0,0,264,-58.5,96600,25.5
"Midland, TX",2016,636,-17,190200,-18.9,40,0,237700,0,0,-100,0,-100
"Midland, TX",2017,766,20.4,209900,10.4,0,-100,0,-100,0,0,0,0
"Milwaukee-Waukesha-West Allis, WI",1999,4200,null,169600,null,591,null,96900,null,2382,null,58000,null
"Milwaukee-Waukesha-West Allis, WI",2000,3581,-14.7,182900,7.8,538,-9,99100,2.3,1512,-36.5,59400,2.4
"Milwaukee-Waukesha-West Allis, WI",2001,3564,-0.5,192200,5.1,505,-6.1,100700,1.6,1810,19.7,83900,41.2
"Milwaukee-Waukesha-West Allis, WI",2002,3456,-3,203500,5.9,572,13.3,103200,2.5,1908,5.4,73500,-12.4
"Milwaukee-Waukesha-West Allis, WI",2003,3939,14,210900,3.6,499,-12.8,102900,-0.3,2029,6.3,96500,31.3
"Milwaukee-Waukesha-West Allis, WI",2004,3840,-2.5,238200,12.9,467,-6.4,109900,6.8,1595,-21.4,77100,-20.1
"Milwaukee-Waukesha-West Allis, WI",2005,3361,-12.5,254200,6.7,502,7.5,123200,12.1,1581,-0.9,108000,40.1
"Milwaukee-Waukesha-West Allis, WI",2006,2624,-21.9,272700,7.3,338,-32.7,116000,-5.8,1328,-16,74000,-31.5
"Milwaukee-Waukesha-West Allis, WI",2007,2082,-20.7,276400,1.4,203,-39.9,145600,25.5,981,-26.1,147500,99.3
"Milwaukee-Waukesha-West Allis, WI",2008,1234,-40.7,292400,5.8,109,-46.3,131400,-9.8,1101,12.2,97700,-33.8
"Milwaukee-Waukesha-West Allis, WI",2009,891,-27.8,288000,-1.5,74,-32.1,138500,5.4,478,-56.6,77600,-20.6
"Milwaukee-Waukesha-West Allis, WI",2010,967,8.5,272600,-5.3,71,-4.1,105000,-24.2,903,88.9,113500,46.3
"Milwaukee-Waukesha-West Allis, WI",2011,915,-5.4,276700,1.5,84,18.3,121600,15.8,594,-34.2,85800,-24.4
"Milwaukee-Waukesha-West Allis, WI",2012,1064,16.3,290500,5,65,-22.6,119800,-1.5,664,11.8,120900,40.9
"Milwaukee-Waukesha-West Allis, WI",2013,1326,24.6,305500,5.2,70,7.7,132900,10.9,604,-9,79600,-34.2
"Milwaukee-Waukesha-West Allis, WI",2014,1318,-0.6,311200,1.9,80,14.3,133500,0.5,1018,68.5,85300,7.2
"Milwaukee-Waukesha-West Allis, WI",2015,1416,7.4,315900,1.5,44,-45,145300,8.8,1588,56,119300,39.9
"Milwaukee-Waukesha-West Allis, WI",2016,1671,18,333200,5.5,56,27.3,141700,-2.5,2328,46.6,118300,-0.8
"Milwaukee-Waukesha-West Allis, WI",2017,1588,-5,349000,4.7,110,96.4,167700,18.3,1995,-14.3,94000,-20.5
"Minneapolis-St. Paul-Bloomington, MN-WI",1999,18658,null,143000,null,1109,null,98900,null,3767,null,72900,null
"Minneapolis-St. Paul-Bloomington, MN-WI",2000,17144,-8.1,156200,9.2,1026,-7.5,98400,-0.5,4597,22,83700,14.8
"Minneapolis-St. Paul-Bloomington, MN-WI",2001,17550,2.4,164900,5.6,1223,19.2,104800,6.5,4727,2.8,81800,-2.3
"Minneapolis-St. Paul-Bloomington, MN-WI",2002,18087,3.1,169400,2.7,1056,-13.7,111000,5.9,7136,51,98300,20.2
"Minneapolis-St. Paul-Bloomington, MN-WI",2003,20960,15.9,179400,5.9,1229,16.4,121700,9.6,6026,-15.6,105600,7.4
"Minneapolis-St. Paul-Bloomington, MN-WI",2004,20859,-0.5,189600,5.7,939,-23.6,128200,5.3,6613,9.7,106100,0.5
"Minneapolis-St. Paul-Bloomington, MN-WI",2005,17619,-15.5,205400,8.3,584,-37.8,136600,6.6,4448,-32.7,149200,40.6
"Minneapolis-St. Paul-Bloomington, MN-WI",2006,12243,-30.5,226900,10.5,259,-55.7,143900,5.3,3566,-19.8,143700,-3.7
"Minneapolis-St. Paul-Bloomington, MN-WI",2007,7819,-36.1,243300,7.2,198,-23.6,125800,-12.6,2211,-38,126700,-11.8
"Minneapolis-St. Paul-Bloomington, MN-WI",2008,4284,-45.2,252200,3.7,123,-37.9,139100,10.6,1497,-32.3,127000,0.2
"Minneapolis-St. Paul-Bloomington, MN-WI",2009,3703,-13.6,241800,-4.1,71,-42.3,155900,12.1,972,-35.1,120100,-5.4
"Minneapolis-St. Paul-Bloomington, MN-WI",2010,3867,4.4,254800,5.4,163,129.6,130000,-16.6,1758,80.9,105300,-12.3
"Minneapolis-St. Paul-Bloomington, MN-WI",2011,3832,-0.9,266400,4.6,28,-82.8,155000,19.2,1368,-22.2,112400,6.7
"Minneapolis-St. Paul-Bloomington, MN-WI",2012,5829,52.1,274700,3.1,124,342.9,128800,-16.9,5619,310.7,122100,8.6
"Minneapolis-St. Paul-Bloomington, MN-WI",2013,7262,24.6,288500,5,99,-20.2,148300,15.1,4766,-15.2,146900,20.3
"Minneapolis-St. Paul-Bloomington, MN-WI",2014,6689,-7.9,304300,5.5,127,28.3,185100,24.8,4609,-3.3,144900,-1.4
"Minneapolis-St. Paul-Bloomington, MN-WI",2015,6770,1.2,304200,0,127,0,140100,-24.3,4776,3.6,164200,13.3
"Minneapolis-St. Paul-Bloomington, MN-WI",2016,7889,16.5,305400,0.4,165,29.9,152200,8.6,6106,27.8,149400,-9
"Minneapolis-St. Paul-Bloomington, MN-WI",2017,8782,11.3,294900,-3.4,236,43,175700,15.4,6082,-0.4,154300,3.3
"Missoula, MT",1999,290,null,111600,null,54,null,44100,null,78,null,31900,null
"Missoula, MT",2000,299,3.1,96100,-13.9,52,-3.7,51900,17.7,220,182.1,39800,24.8
"Missoula, MT",2001,283,-5.4,92800,-3.4,45,-13.5,51800,-0.2,195,-11.4,43500,9.3
"Missoula, MT",2002,396,39.9,98900,6.6,161,257.8,56600,9.3,570,192.3,39900,-8.3
"Missoula, MT",2003,428,8.1,94800,-4.1,174,8.1,49600,-12.4,345,-39.5,36500,-8.5
"Missoula, MT",2004,400,-6.5,81100,-14.5,47,-73,53500,7.9,141,-59.1,41500,13.7
"Missoula, MT",2005,491,22.8,99400,22.6,45,-4.3,51600,-3.6,102,-27.7,52000,25.3
"Missoula, MT",2006,403,-17.9,122900,23.6,44,-2.2,69700,35.1,71,-30.4,41900,-19.4
"Missoula, MT",2007,513,27.3,138900,13,45,2.3,62100,-10.9,109,53.5,64200,53.2
"Missoula, MT",2008,323,-37,139800,0.6,25,-44.4,73900,19,91,-16.5,47900,-25.4
"Missoula, MT",2009,207,-35.9,133900,-4.2,18,-28,53100,-28.1,0,-100,0,-100
"Missoula, MT",2010,190,-8.2,139900,4.5,40,122.2,37200,-29.9,138,0,53900,0
"Missoula, MT",2011,132,-30.5,144100,3,35,-12.5,38600,3.8,396,187,50400,-6.5
"Missoula, MT",2012,179,35.6,142900,-0.8,40,14.3,43900,13.7,118,-70.2,38100,-24.4
"Missoula, MT",2013,251,40.2,154000,7.8,41,2.5,39500,-10,277,134.7,41000,7.6
"Missoula, MT",2014,227,-9.6,152700,-0.8,104,153.7,42900,8.6,247,-10.8,41000,0
"Missoula, MT",2015,292,28.6,122000,-20.1,25,-76,43900,2.3,257,4,43600,6.3
"Missoula, MT",2016,361,23.6,145000,18.9,39,56,58500,33.3,530,106.2,67100,53.9
"Missoula, MT",2017,395,9.4,192100,32.5,62,59,95000,62.4,515,-2.8,111500,66.2
"Mobile, AL",1999,1829,null,86000,null,63,null,33400,null,219,null,33300,null
"Mobile, AL",2000,1746,-4.5,82900,-3.6,2,-96.8,31500,-5.7,410,87.2,48000,44.1
"Mobile, AL",2001,1863,6.7,88300,6.5,20,900,27800,-11.7,476,16.1,45500,-5.2
"Mobile, AL",2002,1640,-12,94200,6.7,14,-30,41500,49.3,74,-84.5,36400,-20
"Mobile, AL",2003,1666,1.6,97000,3,6,-57.1,82700,99.3,13,-82.4,33800,-7.1
"Mobile, AL",2004,1749,5,106100,9.4,34,466.7,58600,-29.1,587,4415.4,55200,63.3
"Mobile, AL",2005,1824,4.3,111400,5,0,-100,0,-100,322,-45.1,132100,139.3
"Mobile, AL",2006,2316,27,109100,-2.1,52,0,90900,0,409,27,56900,-56.9
"Mobile, AL",2007,1828,-21.1,114300,4.8,5,-90.4,40500,-55.4,651,59.2,76100,33.7
"Mobile, AL",2008,1434,-21.6,117300,2.6,10,100,83200,105.4,972,49.3,62200,-18.3
"Mobile, AL",2009,1217,-15.1,106100,-9.5,47,370,52800,-36.5,1371,41,53600,-13.8
"Mobile, AL",2010,895,-26.5,126700,19.4,3,-93.6,75000,42,128,-90.7,95600,78.4
"Mobile, AL",2011,706,-21.1,149000,17.6,39,1200,47000,-37.3,796,521.9,45700,-52.2
"Mobile, AL",2012,712,0.8,148800,-0.1,28,-28.2,53400,13.6,156,-80.4,94500,106.8
"Mobile, AL",2013,624,-12.4,150100,0.9,14,-50,53400,0,234,50,77800,-17.7
"Mobile, AL",2014,746,19.6,166500,10.9,0,-100,0,-100,0,-100,0,-100
"Mobile, AL",2015,648,-13.1,183400,10.2,10,0,73000,0,249,0,100200,0
"Mobile, AL",2016,754,16.4,223300,21.8,33,230,42000,-42.5,408,63.9,82400,-17.8
"Mobile, AL",2017,660,-12.5,211900,-5.1,6,-81.8,112600,168.1,332,-18.6,78300,-5
"Modesto, CA",1999,2095,null,133000,null,68,null,48800,null,20,null,48200,null
"Modesto, CA",2000,2799,33.6,138400,4.1,29,-57.4,75000,53.7,195,875,58900,22.2
"Modesto, CA",2001,3011,7.6,150200,8.5,61,110.3,71900,-4.1,143,-26.7,69000,17.1
"Modesto, CA",2002,2991,-0.7,146300,-2.6,123,101.6,80100,11.4,59,-58.7,52900,-23.3
"Modesto, CA",2003,3868,29.3,151500,3.6,167,35.8,75600,-5.6,84,42.4,69000,30.4
"Modesto, CA",2004,4027,4.1,173200,14.3,77,-53.9,70900,-6.2,417,396.4,73400,6.4
"Modesto, CA",2005,4085,1.4,184300,6.4,47,-39,82400,16.2,393,-5.8,77500,5.6
"Modesto, CA",2006,2271,-44.4,181200,-1.7,80,70.2,95600,16,293,-25.4,73800,-4.8
"Modesto, CA",2007,1352,-40.5,190800,5.3,52,-35,99900,4.5,461,57.3,93800,27.1
"Modesto, CA",2008,460,-66,187500,-1.7,5,-90.4,70700,-29.2,16,-96.5,68800,-26.7
"Modesto, CA",2009,279,-39.3,181900,-3,0,-100,0,-100,85,431.2,87900,27.8
"Modesto, CA",2010,159,-43,187800,3.2,0,0,0,0,133,56.5,80200,-8.8
"Modesto, CA",2011,113,-28.9,207300,10.4,0,0,0,0,51,-61.7,95500,19.1
"Modesto, CA",2012,183,61.9,194900,-6,2,0,144600,0,100,96.1,85200,-10.8
"Modesto, CA",2013,280,53,216900,11.3,0,-100,0,-100,39,-61,67700,-20.5
"Modesto, CA",2014,404,44.3,221100,1.9,0,0,0,0,50,28.2,154000,127.5
"Modesto, CA",2015,413,2.2,226200,2.3,0,0,0,0,0,-100,0,-100
"Modesto, CA",2016,573,38.7,202700,-10.4,0,0,0,0,0,0,0,0
"Modesto, CA",2017,644,12.4,227000,12,8,0,75000,0,67,0,349300,0
"Monroe, LA",1999,450,null,125000,null,64,null,34500,null,160,null,23400,null
"Monroe, LA",2000,368,-18.2,129900,3.9,12,-81.2,33900,-1.7,17,-89.4,43000,83.8
"Monroe, LA",2001,455,23.6,104000,-19.9,12,0,29000,-14.5,15,-11.8,81300,89.1
"Monroe, LA",2002,567,24.6,134700,29.5,44,266.7,39800,37.2,0,-100,0,-100
"Monroe, LA",2003,578,1.9,132700,-1.5,7,-84.1,23800,-40.2,79,0,50300,0
"Monroe, LA",2004,567,-1.9,144200,8.7,60,757.1,32400,36.1,73,-7.6,57900,15.1
"Monroe, LA",2005,877,54.7,145000,0.6,12,-80,24400,-24.7,207,183.6,80100,38.3
"Monroe, LA",2006,681,-22.3,150500,3.8,63,425,87600,259,139,-32.9,74400,-7.1
"Monroe, LA",2007,474,-30.4,144100,-4.3,9,-85.7,30300,-65.4,72,-48.2,76600,3
"Monroe, LA",2008,297,-37.3,170900,18.6,14,55.6,50700,67.3,0,-100,0,-100
"Monroe, LA",2009,255,-14.1,161100,-5.7,11,-21.4,56500,11.4,10,0,76600,0
