area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"New Orleans-Metairie, LA",2011,1213780,2.0098,23914,15638,10148,2749,9699
"New Orleans-Metairie, LA",2012,1227902,1.1635,14122,15410,10357,2886,5974
"New Orleans-Metairie, LA",2013,1241194,1.0825,13292,15466,11011,2928,5694
"New Orleans-Metairie, LA",2014,1251626,0.8405,10432,16321,10893,3162,1786
"New Orleans-Metairie, LA",2015,1263526,0.9508,11900,16471,10927,3543,2782
"New Orleans-Metairie, LA",2016,1271195,0.607,7669,16489,11407,3580,-985
"New Orleans-Metairie, LA",2017,1275762,0.3593,4567,16299,11688,3521,-3530
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"New York-Newark-Jersey City, NY-NJ-PA",1970,17512821,null,null,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1971,17619400,0.6086,106579,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1972,17585300,-0.1935,-34100,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1973,17443700,-0.8052,-141600,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1974,17332500,-0.6375,-111200,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1975,17261800,-0.4079,-70700,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1976,17196300,-0.3795,-65500,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1977,17074000,-0.7112,-122300,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1978,16964300,-0.6425,-109700,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1979,16902200,-0.3661,-62100,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1980,16868386,-0.2001,-33814,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1981,16912851,0.2636,44465,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1982,16953181,0.2385,40330,227460,158589,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1983,17083867,0.7709,130686,231417,159926,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1984,17184801,0.5908,100934,234160,161407,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1985,17262804,0.4539,78003,240891,162677,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1986,17348462,0.4962,85658,249505,163842,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1987,17406126,0.3324,57664,259156,164934,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1988,17454527,0.2781,48401,270464,167251,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1989,17442709,-0.0677,-11818,281343,166354,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1990,17430704,-0.0688,-12005,215217,122889,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1991,17552994,0.7016,122290,291102,159328,null,null
"New York-Newark-Jersey City, NY-NJ-PA",1992,17695120,0.8097,142126,289058,159902,157713,-219421
"New York-Newark-Jersey City, NY-NJ-PA",1993,17857808,0.9194,162688,285527,163893,166039,-192902
"New York-Newark-Jersey City, NY-NJ-PA",1994,17992928,0.7566,135120,280399,160987,146266,-197624
"New York-Newark-Jersey City, NY-NJ-PA",1995,18134488,0.7868,141560,280444,164841,148818,-195887
"New York-Newark-Jersey City, NY-NJ-PA",1996,18276694,0.7842,142206,274385,160614,165278,-208965
"New York-Newark-Jersey City, NY-NJ-PA",1997,18435323,0.8679,158629,270230,156873,164131,-199627
"New York-Newark-Jersey City, NY-NJ-PA",1998,18613907,0.9687,178584,264074,149886,136128,-166701
"New York-Newark-Jersey City, NY-NJ-PA",1999,18806645,1.0355,192738,265299,149542,132772,-152078
"New York-Newark-Jersey City, NY-NJ-PA",2000,18944519,0.7331,137874,null,null,null,null
"New York-Newark-Jersey City, NY-NJ-PA",2001,19109150,0.869,164631,269364,149810,161270,-172573
"New York-Newark-Jersey City, NY-NJ-PA",2002,19195261,0.4506,86111,266491,152684,148256,-202471
"New York-Newark-Jersey City, NY-NJ-PA",2003,19248311,0.2764,53050,269147,148628,125606,-229859
"New York-Newark-Jersey City, NY-NJ-PA",2004,19253664,0.0278,5353,270489,147703,111561,-245583
"New York-Newark-Jersey City, NY-NJ-PA",2005,19227714,-0.1348,-25950,262552,144850,114142,-283990
"New York-Newark-Jersey City, NY-NJ-PA",2006,19200372,-0.1422,-27342,258730,139288,116169,-289762
"New York-Newark-Jersey City, NY-NJ-PA",2007,19236108,0.1861,35736,264663,140224,104631,-221935
"New York-Newark-Jersey City, NY-NJ-PA",2008,19338823,0.534,102715,262246,142287,101708,-151081
"New York-Newark-Jersey City, NY-NJ-PA",2009,19469123,0.6738,130300,259048,146771,101653,-110033
"New York-Newark-Jersey City, NY-NJ-PA",2010,19567410,0.5048,98287,63964,33006,30533,-24468
"New York-Newark-Jersey City, NY-NJ-PA",2011,19763868,1.004,196458,255383,140353,137840,-91781
"New York-Newark-Jersey City, NY-NJ-PA",2012,19897967,0.6785,134099,250672,136832,137233,-116785
"New York-Newark-Jersey City, NY-NJ-PA",2013,20023110,0.6289,125143,250086,143394,137935,-119027
